zip,url,price_chf,rooms,area_m2,canton
3007,https://www.homegate.ch/acheter/4002605737,1190000.0,4.0,103.0,BE
3007,https://www.homegate.ch/acheter/4002664365,780000.0,2.5,70.0,BE
3008,https://www.homegate.ch/acheter/4002505173,1950000.0,5.5,134.0,BE
3008,https://www.homegate.ch/acheter/4002745960,1490000.0,2.5,134.0,BE
3008,https://www.homegate.ch/acheter/4002598703,1950000.0,7.5,263.0,BE
3011,https://www.homegate.ch/acheter/4002753376,1590000.0,5.5,330.0,BE
3011,https://www.homegate.ch/acheter/4002752884,,3.5,160.0,BE
3011,https://www.homegate.ch/acheter/4002630146,750000.0,2.5,,BE
3011,https://www.homegate.ch/acheter/4002588763,920000.0,3.0,92.0,BE
3011,https://www.homegate.ch/acheter/4002689900,7399999.0,,,BE
3011,https://www.homegate.ch/acheter/4002691561,,,,BE
3011,https://www.homegate.ch/acheter/4002691335,,,,BE
3011,https://www.homegate.ch/acheter/4002659611,1825000.0,5.5,220.0,BE
3011,https://www.homegate.ch/acheter/4002740212,,20.0,420.0,BE
3012,https://www.homegate.ch/acheter/4002729370,,3.5,95.0,BE
3012,https://www.homegate.ch/acheter/4002235153,955000.0,3.0,70.0,BE
3012,https://www.homegate.ch/acheter/4002529819,1640000.0,4.5,120.0,BE
3014,https://www.homegate.ch/acheter/4002593229,1270000.0,3.5,,BE
3014,https://www.homegate.ch/acheter/4002713128,1180000.0,3.5,88.0,BE
3014,https://www.homegate.ch/acheter/4002601377,1320000.0,3.5,86.0,BE
3015,https://www.homegate.ch/acheter/4002683714,443000.0,4.5,96.0,BE
3015,https://www.homegate.ch/acheter/4002702909,760000.0,4.0,104.0,BE
3015,https://www.homegate.ch/acheter/4002507043,590000.0,5.5,,BE
3018,https://www.homegate.ch/acheter/4002744353,675000.0,3.5,98.0,BE
3018,https://www.homegate.ch/acheter/4002451358,480000.0,4.0,,BE
3018,https://www.homegate.ch/acheter/4002402686,495000.0,4.5,99.0,BE
3018,https://www.homegate.ch/acheter/4002710893,595000.0,5.5,116.0,BE
3018,https://www.homegate.ch/acheter/4002568824,595000.0,3.5,75.0,BE
3018,https://www.homegate.ch/acheter/4002751611,280000.0,3.5,68.0,BE
3018,https://www.homegate.ch/acheter/4002715073,995000.0,16.0,,BE
3018,https://www.homegate.ch/acheter/4002715062,460000.0,4.5,103.0,BE
3018,https://www.homegate.ch/acheter/4002607801,445000.0,3.5,66.0,BE
3018,https://www.homegate.ch/acheter/4002459898,480000.0,4.0,,BE
3018,https://www.homegate.ch/acheter/4002664947,460000.0,4.5,105.0,BE
3018,https://www.homegate.ch/acheter/4002643985,1670000.0,5.5,143.0,BE
3018,https://www.homegate.ch/acheter/4002740209,,4.5,102.0,BE
3018,https://www.homegate.ch/acheter/4002721399,,,,BE
3018,https://www.homegate.ch/acheter/4002541803,,12.0,,BE
3018,https://www.homegate.ch/acheter/4002749810,475000.0,4.0,88.0,BE
3027,https://www.homegate.ch/acheter/4002444497,520000.0,4.5,85.0,BE
3027,https://www.homegate.ch/acheter/4002732347,800000.0,3.5,,BE
3027,https://www.homegate.ch/acheter/4002746449,,3.5,55.0,BE
3027,https://www.homegate.ch/acheter/4002724293,3050000.0,,,BE
3027,https://www.homegate.ch/acheter/4002723529,800000.0,3.5,72.0,BE
3027,https://www.homegate.ch/acheter/4002592608,810000.0,4.5,96.0,BE
3027,https://www.homegate.ch/acheter/4002726931,650000.0,3.5,83.0,BE
3027,https://www.homegate.ch/acheter/4002581931,950000.0,4.5,110.0,BE
3027,https://www.homegate.ch/acheter/4002581709,950000.0,4.5,110.0,BE
3032,https://www.homegate.ch/acheter/4002753497,825000.0,5.5,140.0,BE
3032,https://www.homegate.ch/acheter/4002752346,575000.0,3.5,78.0,BE
3032,https://www.homegate.ch/acheter/4002541556,490000.0,2.5,65.0,BE
3033,https://www.homegate.ch/acheter/4002508683,1590000.0,5.5,209.0,BE
3035,https://www.homegate.ch/acheter/4002603934,1690000.0,264.0,,BE
3036,https://www.homegate.ch/acheter/4002624133,795000.0,4.5,135.0,BE
3037,https://www.homegate.ch/acheter/4002718860,,12.0,381.0,BE
3037,https://www.homegate.ch/acheter/4002730621,,4.5,120.0,BE
3037,https://www.homegate.ch/acheter/4002740213,,6.5,,BE
3038,https://www.homegate.ch/acheter/4002646724,1300000.0,5.5,212.0,BE
3038,https://www.homegate.ch/acheter/4002680689,885000.0,5.5,126.0,BE
3038,https://www.homegate.ch/acheter/4002609168,790000.0,4.5,,BE
3044,https://www.homegate.ch/acheter/4002714153,896000.0,4.5,128.0,BE
3044,https://www.homegate.ch/acheter/4002669461,1580000.0,8.5,220.0,BE
3044,https://www.homegate.ch/acheter/4002598117,1499000.0,5.5,165.0,BE
3045,https://www.homegate.ch/acheter/4002698742,880000.0,6.0,149.0,BE
3047,https://www.homegate.ch/acheter/4002717454,890000.0,4.5,101.0,BE
3047,https://www.homegate.ch/acheter/4002709707,1298000.0,4.5,118.0,BE
3047,https://www.homegate.ch/acheter/4002603981,1790000.0,6.5,183.0,BE
3047,https://www.homegate.ch/acheter/4002739447,770000.0,3.5,78.0,BE
3047,https://www.homegate.ch/acheter/4002637056,1140000.0,4.5,110.0,BE
3048,https://www.homegate.ch/acheter/4002717710,950000.0,6.0,129.0,BE
3048,https://www.homegate.ch/acheter/4002462139,6850000.0,1056.0,,BE
3048,https://www.homegate.ch/acheter/4002735200,540000.0,3.5,,BE
3048,https://www.homegate.ch/acheter/4002046792,,13.0,570.0,BE
3049,https://www.homegate.ch/acheter/4002728580,,10.0,,BE
3052,https://www.homegate.ch/acheter/4002724407,735000.0,3.5,81.0,BE
3052,https://www.homegate.ch/acheter/4002724367,1280000.0,4.5,146.0,BE
3052,https://www.homegate.ch/acheter/4002724363,1280000.0,5.5,146.0,BE
3052,https://www.homegate.ch/acheter/4002744393,610000.0,3.5,75.0,BE
3052,https://www.homegate.ch/acheter/4002744403,850000.0,5.5,125.0,BE
3052,https://www.homegate.ch/acheter/4002676969,1150000.0,4.5,132.0,BE
3052,https://www.homegate.ch/acheter/4002676968,995000.0,2.5,132.0,BE
3052,https://www.homegate.ch/acheter/4002676967,1250000.0,4.5,132.0,BE
3052,https://www.homegate.ch/acheter/4002676966,1150000.0,4.5,132.0,BE
3052,https://www.homegate.ch/acheter/4002753378,570000.0,3.5,100.0,BE
3052,https://www.homegate.ch/acheter/4002698638,,,,BE
3052,https://www.homegate.ch/acheter/4002601827,1300000.0,3.5,90.0,BE
3052,https://www.homegate.ch/acheter/4002524583,1650000.0,6.5,165.0,BE
3052,https://www.homegate.ch/acheter/4002524582,1490000.0,6.5,172.0,BE
3052,https://www.homegate.ch/acheter/4002524553,1535000.0,5.5,169.0,BE
3052,https://www.homegate.ch/acheter/4002477655,560000.0,3.5,88.0,BE
3053,https://www.homegate.ch/acheter/4002554201,795000.0,3.5,100.0,BE
3053,https://www.homegate.ch/acheter/4002219521,1950000.0,505.0,,BE
3053,https://www.homegate.ch/acheter/4002712207,890000.0,6.0,169.0,BE
3053,https://www.homegate.ch/acheter/4002530744,545000.0,3.5,83.0,BE
3053,https://www.homegate.ch/acheter/4002474563,,2.5,52.0,BE
3053,https://www.homegate.ch/acheter/4002461667,990000.0,6.5,234.0,BE
3053,https://www.homegate.ch/acheter/4002687610,1850000.0,387.0,,BE
3053,https://www.homegate.ch/acheter/4002351011,,,,BE
3053,https://www.homegate.ch/acheter/4001691284,,,,BE
3053,https://www.homegate.ch/acheter/4002710772,570000.0,3.5,77.0,BE
3053,https://www.homegate.ch/acheter/4002657546,15000.0,3.0,,BE
3054,https://www.homegate.ch/acheter/4002660252,,19.0,420.0,BE
3054,https://www.homegate.ch/acheter/4002446588,4500000.0,420.0,,BE
3063,https://www.homegate.ch/acheter/4002617737,288000.0,2.5,45.0,BE
3063,https://www.homegate.ch/acheter/4002741182,,2.5,183.0,BE
3063,https://www.homegate.ch/acheter/4002723508,,2.5,183.0,BE
3063,https://www.homegate.ch/acheter/4002724990,875000.0,4.5,104.0,BE
3063,https://www.homegate.ch/acheter/4002746098,680000.0,4.5,90.0,BE
3063,https://www.homegate.ch/acheter/4002662313,2900000.0,6.5,,BE
3063,https://www.homegate.ch/acheter/4002696567,600000.0,4.5,,BE
3063,https://www.homegate.ch/acheter/4002668033,1890000.0,3.5,127.0,BE
3063,https://www.homegate.ch/acheter/4002353679,1230000.0,178.0,,BE
3063,https://www.homegate.ch/acheter/4002602461,575000.0,4.5,84.0,BE
3063,https://www.homegate.ch/acheter/4002688057,620000.0,3.5,79.0,BE
3063,https://www.homegate.ch/acheter/4002717442,519000.0,3.5,75.0,BE
3063,https://www.homegate.ch/acheter/4002521332,795000.0,6.0,140.0,BE
3063,https://www.homegate.ch/acheter/4002689553,960000.0,4.5,105.0,BE
3063,https://www.homegate.ch/acheter/4002689552,1210000.0,5.5,129.0,BE
3063,https://www.homegate.ch/acheter/4002689551,870000.0,3.5,92.0,BE
3063,https://www.homegate.ch/acheter/4002689550,660000.0,2.5,70.0,BE
3065,https://www.homegate.ch/acheter/4002526507,1270000.0,4.5,141.0,BE
3065,https://www.homegate.ch/acheter/4002740739,835000.0,4.5,107.0,BE
3065,https://www.homegate.ch/acheter/4002284998,915000.0,4.5,107.0,BE
3065,https://www.homegate.ch/acheter/4002550818,685000.0,3.5,96.0,BE
3065,https://www.homegate.ch/acheter/4002422949,495000.0,3.5,70.0,BE
3065,https://www.homegate.ch/acheter/4002753368,,5.5,335.0,BE
3065,https://www.homegate.ch/acheter/4002743990,1300000.0,5.5,154.0,BE
3065,https://www.homegate.ch/acheter/4002608323,695000.0,3.5,68.0,BE
3065,https://www.homegate.ch/acheter/4002753367,,4.5,220.0,BE
3065,https://www.homegate.ch/acheter/4002739421,720000.0,5.0,110.0,BE
3065,https://www.homegate.ch/acheter/4002716360,1390000.0,6.5,157.0,BE
3065,https://www.homegate.ch/acheter/4002685770,1350000.0,4.5,133.0,BE
3065,https://www.homegate.ch/acheter/4002252443,885000.0,3.5,88.0,BE
3065,https://www.homegate.ch/acheter/4002252442,1275000.0,4.5,116.0,BE
3065,https://www.homegate.ch/acheter/4002233083,1680000.0,3.5,101.0,BE
3065,https://www.homegate.ch/acheter/4002233082,1680000.0,4.5,101.0,BE
3065,https://www.homegate.ch/acheter/4002715977,905000.0,4.5,108.0,BE
3065,https://www.homegate.ch/acheter/4002586915,1535000.0,5.5,136.0,BE
3065,https://www.homegate.ch/acheter/4002507041,885000.0,4.5,107.0,BE
3065,https://www.homegate.ch/acheter/4002194028,625000.0,2.5,68.0,BE
3066,https://www.homegate.ch/acheter/4002698227,1250000.0,4.5,149.0,BE
3066,https://www.homegate.ch/acheter/4002496917,595000.0,4.5,117.0,BE
3066,https://www.homegate.ch/acheter/4002622434,2100000.0,354.0,,BE
3066,https://www.homegate.ch/acheter/4002648032,1350000.0,8.0,140.0,BE
3066,https://www.homegate.ch/acheter/4002268924,475000.0,3.5,65.0,BE
3067,https://www.homegate.ch/acheter/4002580533,775000.0,4.5,107.0,BE
3067,https://www.homegate.ch/acheter/4002735790,540000.0,2.5,68.0,BE
3067,https://www.homegate.ch/acheter/4002582207,895000.0,3.5,96.0,BE
3067,https://www.homegate.ch/acheter/4002738335,870000.0,3.5,95.0,BE
3067,https://www.homegate.ch/acheter/4002459892,795000.0,5.0,,BE
3072,https://www.homegate.ch/acheter/4002721632,1450000.0,4.5,150.0,BE
3072,https://www.homegate.ch/acheter/4002747345,890000.0,5.5,128.0,BE
3072,https://www.homegate.ch/acheter/4002720304,1790000.0,,,BE
3072,https://www.homegate.ch/acheter/4002402685,845000.0,4.5,111.0,BE
3072,https://www.homegate.ch/acheter/4002692598,3280000.0,363.0,,BE
3072,https://www.homegate.ch/acheter/4002596097,690000.0,5.5,104.0,BE
3072,https://www.homegate.ch/acheter/4002536287,860000.0,4.5,105.0,BE
3072,https://www.homegate.ch/acheter/4002705516,1225000.0,4.5,119.0,BE
3072,https://www.homegate.ch/acheter/4002666446,460000.0,3.5,63.0,BE
3072,https://www.homegate.ch/acheter/4002705515,480000.0,2.5,,BE
3073,https://www.homegate.ch/acheter/4002706722,950000.0,4.5,127.0,BE
3073,https://www.homegate.ch/acheter/4002454499,650000.0,4.0,92.0,BE
3073,https://www.homegate.ch/acheter/4002753366,1450000.0,6.5,130.0,BE
3073,https://www.homegate.ch/acheter/4002743944,1560000.0,4.5,172.0,BE
3073,https://www.homegate.ch/acheter/4002663440,,10.0,,BE
3074,https://www.homegate.ch/acheter/4002674141,890000.0,4.5,102.0,BE
3074,https://www.homegate.ch/acheter/4002608067,2340000.0,5.5,170.0,BE
3074,https://www.homegate.ch/acheter/4002461761,2790000.0,5.5,181.0,BE
3074,https://www.homegate.ch/acheter/4002608243,,5.5,212.0,BE
3074,https://www.homegate.ch/acheter/4002693844,895000.0,4.5,117.0,BE
3074,https://www.homegate.ch/acheter/4002662608,2395000.0,6.5,263.0,BE
3074,https://www.homegate.ch/acheter/4002717059,,7.0,195.0,BE
3074,https://www.homegate.ch/acheter/4002607797,980000.0,5.5,140.0,BE
3074,https://www.homegate.ch/acheter/4002721338,,6.5,180.0,BE
3074,https://www.homegate.ch/acheter/4002444875,,5.5,,BE
3075,https://www.homegate.ch/acheter/4002729078,470000.0,2.5,44.0,BE
3075,https://www.homegate.ch/acheter/4001751111,940000.0,4.5,92.0,BE
3075,https://www.homegate.ch/acheter/4001751105,980000.0,4.5,100.0,BE
3075,https://www.homegate.ch/acheter/4001751092,790000.0,3.5,80.0,BE
3075,https://www.homegate.ch/acheter/4002580378,970000.0,4.5,133.0,BE
3075,https://www.homegate.ch/acheter/4002580415,550000.0,2.5,76.0,BE
3075,https://www.homegate.ch/acheter/4002580389,660000.0,3.5,86.0,BE
3075,https://www.homegate.ch/acheter/4002740309,,5.5,250.0,BE
3075,https://www.homegate.ch/acheter/4002615712,640000.0,5.5,90.0,BE
3076,https://www.homegate.ch/acheter/4002694814,3150000.0,680.0,,BE
3076,https://www.homegate.ch/acheter/4002641153,1167000.0,4.5,155.0,BE
3076,https://www.homegate.ch/acheter/4002469749,2490000.0,15.0,555.0,BE
3076,https://www.homegate.ch/acheter/4002545962,450000.0,3.5,70.0,BE
3076,https://www.homegate.ch/acheter/4002623669,1850000.0,8.5,252.0,BE
3076,https://www.homegate.ch/acheter/4002571060,550000.0,4.5,98.0,BE
3076,https://www.homegate.ch/acheter/4002731067,2200000.0,11.0,225.0,BE
3076,https://www.homegate.ch/acheter/4002082413,1080000.0,3.5,118.0,BE
3076,https://www.homegate.ch/acheter/4002082412,1040000.0,3.5,112.0,BE
3076,https://www.homegate.ch/acheter/4002034438,1080000.0,4.5,118.0,BE
3076,https://www.homegate.ch/acheter/4002034437,1040000.0,4.5,112.0,BE
3076,https://www.homegate.ch/acheter/4002034436,940000.0,3.5,103.0,BE
3076,https://www.homegate.ch/acheter/4002675539,,,,BE
3076,https://www.homegate.ch/acheter/4002487601,1175000.0,4.5,148.0,BE
3084,https://www.homegate.ch/acheter/4002530479,2395000.0,258.0,,BE
3084,https://www.homegate.ch/acheter/4002223602,2450000.0,366.0,,BE
3084,https://www.homegate.ch/acheter/4002471159,3700000.0,8.0,390.0,BE
3084,https://www.homegate.ch/acheter/4002471180,5400000.0,,,BE
3086,https://www.homegate.ch/acheter/4002753768,1700000.0,6.0,206.0,BE
3088,https://www.homegate.ch/acheter/4002366672,598000.0,4.5,102.0,BE
3088,https://www.homegate.ch/acheter/4002752856,,10.5,237.0,BE
3095,https://www.homegate.ch/acheter/4002594999,43000.0,1.0,11.0,BE
3096,https://www.homegate.ch/acheter/4002566520,1200000.0,6.0,190.0,BE
3098,https://www.homegate.ch/acheter/4002711131,695000.0,3.5,89.0,BE
3098,https://www.homegate.ch/acheter/4002744205,800000.0,3.5,90.0,BE
3098,https://www.homegate.ch/acheter/4002684137,479000.0,2.5,63.0,BE
3098,https://www.homegate.ch/acheter/4002682619,495000.0,3.5,78.0,BE
3098,https://www.homegate.ch/acheter/4002536528,2250000.0,5.0,233.0,BE
3098,https://www.homegate.ch/acheter/4002665107,775000.0,3.5,110.0,BE
3098,https://www.homegate.ch/acheter/4002532854,,3.5,107.0,BE
3098,https://www.homegate.ch/acheter/4002589703,795000.0,3.5,90.0,BE
3098,https://www.homegate.ch/acheter/4002589632,785000.0,3.5,90.0,BE
3099,https://www.homegate.ch/acheter/4002676706,1150000.0,110.0,,BE
3110,https://www.homegate.ch/acheter/4002700110,1870000.0,6.5,210.0,BE
3110,https://www.homegate.ch/acheter/4001708726,1550000.0,5.5,144.0,BE
3110,https://www.homegate.ch/acheter/4002719259,950000.0,4.5,103.0,BE
3110,https://www.homegate.ch/acheter/4001824583,,6.5,230.0,BE
3110,https://www.homegate.ch/acheter/4002531936,2950000.0,10.0,275.0,BE
3110,https://www.homegate.ch/acheter/4001944045,600000.0,5.5,,BE
3110,https://www.homegate.ch/acheter/4002672895,580000.0,4.5,90.0,BE
3110,https://www.homegate.ch/acheter/4002599746,1020000.0,4.5,125.0,BE
3110,https://www.homegate.ch/acheter/4002581632,1060000.0,4.5,,BE
3110,https://www.homegate.ch/acheter/4002501319,750.0,,,BE
3111,https://www.homegate.ch/acheter/4002628675,950000.0,15.0,385.0,BE
3112,https://www.homegate.ch/acheter/4002603795,1620000.0,7.5,175.0,BE
3112,https://www.homegate.ch/acheter/4002679438,1820000.0,7.5,175.0,BE
3112,https://www.homegate.ch/acheter/4002679435,1820000.0,7.5,175.0,BE
3113,https://www.homegate.ch/acheter/4002735672,1390000.0,5.5,126.0,BE
3113,https://www.homegate.ch/acheter/4002633163,840000.0,4.5,104.0,BE
3113,https://www.homegate.ch/acheter/4002294789,1350000.0,4.0,126.0,BE
3114,https://www.homegate.ch/acheter/4002457521,630000.0,4.0,115.0,BE
3114,https://www.homegate.ch/acheter/4002753377,1590000.0,5.5,330.0,BE
3114,https://www.homegate.ch/acheter/4002425529,550000.0,4.5,89.0,BE
3114,https://www.homegate.ch/acheter/4002524530,,4.5,110.0,BE
3114,https://www.homegate.ch/acheter/4002524522,,2.5,68.0,BE
3114,https://www.homegate.ch/acheter/4002524485,,3.5,84.0,BE
3114,https://www.homegate.ch/acheter/4002523126,,4.5,121.0,BE
3114,https://www.homegate.ch/acheter/4002592833,1419999.0,5.5,330.0,BE
3115,https://www.homegate.ch/acheter/4002493101,3850000.0,5.5,178.0,BE
3115,https://www.homegate.ch/acheter/4002617961,1300000.0,4.5,206.0,BE
3115,https://www.homegate.ch/acheter/4002436673,1250000.0,,,BE
3115,https://www.homegate.ch/acheter/4002721366,,12.0,387.0,BE
3115,https://www.homegate.ch/acheter/4002692906,1500000.0,5.0,135.0,BE
3116,https://www.homegate.ch/acheter/4002732446,995000.0,7.0,258.0,BE
3116,https://www.homegate.ch/acheter/4002705701,1180000.0,5.5,,BE
3116,https://www.homegate.ch/acheter/4002291989,1820000.0,7.0,,BE
3122,https://www.homegate.ch/acheter/4002731605,1095000.0,4.5,154.0,BE
3122,https://www.homegate.ch/acheter/4002641164,890000.0,4.5,137.0,BE
3122,https://www.homegate.ch/acheter/4002746371,550000.0,4.5,90.0,BE
3123,https://www.homegate.ch/acheter/4002732705,3120000.0,,,BE
3123,https://www.homegate.ch/acheter/4002753362,1090000.0,4.5,115.0,BE
3123,https://www.homegate.ch/acheter/4002753361,1140000.0,4.5,115.0,BE
3123,https://www.homegate.ch/acheter/4002721281,2190000.0,8.5,230.0,BE
3125,https://www.homegate.ch/acheter/4002684341,941000.0,5.5,137.0,BE
3125,https://www.homegate.ch/acheter/4002684310,941000.0,5.5,137.0,BE
3125,https://www.homegate.ch/acheter/4002684297,941000.0,5.5,137.0,BE
3125,https://www.homegate.ch/acheter/4002684247,765000.0,2.5,113.0,BE
3125,https://www.homegate.ch/acheter/4002684245,845000.0,3.5,,BE
3125,https://www.homegate.ch/acheter/4002684263,941000.0,5.5,137.0,BE
3125,https://www.homegate.ch/acheter/4002684382,1165000.0,5.5,161.0,BE
3125,https://www.homegate.ch/acheter/4002555955,,4.5,113.0,BE
3125,https://www.homegate.ch/acheter/4002334925,,5.5,113.0,BE
3125,https://www.homegate.ch/acheter/4002438056,,3.5,95.0,BE
3125,https://www.homegate.ch/acheter/4002713709,730000.0,4.5,120.0,BE
3125,https://www.homegate.ch/acheter/4002657946,,7.5,178.0,BE
3125,https://www.homegate.ch/acheter/4002602377,,,,BE
3125,https://www.homegate.ch/acheter/4002679967,795000.0,4.5,110.0,BE
3125,https://www.homegate.ch/acheter/3003143297,845000.0,4.5,125.0,BE
3126,https://www.homegate.ch/acheter/4002741033,1150000.0,5.5,174.0,BE
3126,https://www.homegate.ch/acheter/4002370955,715000.0,4.5,109.0,BE
3127,https://www.homegate.ch/acheter/4002695793,850000.0,5.5,142.0,BE
3127,https://www.homegate.ch/acheter/4002588199,910000.0,4.5,126.0,BE
3127,https://www.homegate.ch/acheter/4002608161,969000.0,4.5,,BE
3127,https://www.homegate.ch/acheter/4002630701,,2.0,,BE
3128,https://www.homegate.ch/acheter/4002634277,990000.0,6.5,129.0,BE
3128,https://www.homegate.ch/acheter/4002750677,1070000.0,172.0,,BE
3132,https://www.homegate.ch/acheter/4002741079,1295000.0,7.0,229.0,BE
3132,https://www.homegate.ch/acheter/4002671011,1060000.0,5.5,128.0,BE
3132,https://www.homegate.ch/acheter/4002670956,985000.0,4.5,119.0,BE
3132,https://www.homegate.ch/acheter/4001979284,735000.0,4.5,124.0,BE
3132,https://www.homegate.ch/acheter/4002677254,740000.0,4.5,120.0,BE
3132,https://www.homegate.ch/acheter/4002457374,780000.0,3.5,91.0,BE
